Tx gene_symbol
Tx4 LRRTM4
Tx4 KCNIP3
Tx4 CHDH
Tx4 MRAS
Tx4 RBM48
Tx4 FANCC
Tx4 CPQ
Tx4 SPRY2
Tx4 ARHGAP12
Tx4 TBC1D4
Tx4 PPP1R36
Tx4 MLKL
Tx4 DGKH
Tx4 ITPR1
Tx4 HSD17B1
Tx4 SLC2A13
Tx4 CLDN12
Tx4 CDC42EP4
Tx4 IL17RB
Tx4 TUBA1C
Tx4 LRRN1
Tx4 RELN
Tx4 BICDL1
Tx4 CFAP161
Tx4 ANKRD7
Tx4 BACE2
Tx4 P3H2
Tx4 FMO5
Tx4 AZGP1
Tx4 RAMP1
Tx4 NRIP2
Tx4 FBXO2
Tx4 EFCAB10
Tx4 STK17A
Tx4 SIRT4
Tx4 PKD2L2
Tx4 SLC3A2
Tx4 TRHDE
Tx4 ATP6V0D2
Tx4 SGCZ
Tx4 MDGA2
Tx4 PLEKHH2
Tx4 TRPC5
